time,INITIAL TIME,FINAL TIME,TIME STEP,SAVEPER,contact infectivity,duration,total population,recovering,succumbing,infectious,recovered,susceptible
16.4375,0,100,0.03125,0.03125,0.3,5,1000,4.630179105958563,6.542881291925227,23.150895529792816,39.78600896918561,942.0630955010233
16.46875,0,100,0.03125,0.03125,0.3,5,1000,4.642133494620855,6.558350243488669,23.210667473104273,39.930702066246816,941.8586304606507
16.5,0,100,0.03125,0.03125,0.3,5,1000,4.654109849301278,6.573839514149021,23.27054924650639,40.075768737953716,941.6536820155417
16.53125,0,100,0.03125,0.03125,0.3,5,1000,4.666108159706576,6.589349038615181,23.330540798532883,40.22120967074438,941.4482495307245
16.5625,0,100,0.03125,0.03125,0.3,5,1000,4.6781284151997555,6.6048787509964155,23.390642075998777,40.36702555073521,941.2423323732678
16.59375,0,100,0.03125,0.03125,0.3,5,1000,4.690170604798484,6.620428584800808,23.450853023992423,40.5132170637102,941.0359299122991
16.625,0,100,0.03125,0.03125,0.3,5,1000,4.702234717173499,6.635998472933734,23.511173585867496,40.65978489511016,940.8290415190241
16.65625,0,100,0.03125,0.03125,0.3,5,1000,4.7143207406470005,6.651588347696329,23.571603703235002,40.80672973002183,940.6216665667449
16.6875,0,100,0.03125,0.03125,0.3,5,1000,4.726428663191059,6.667198140783988,23.632143315955293,40.95405225316705,940.4138044308794
16.71875,0,100,0.03125,0.03125,0.3,5,1000,4.738558472426014,6.68282778328486,23.69279236213007,41.10175314889177,940.2054544889799
16.75,0,100,0.03125,0.03125,0.3,5,1000,4.750710155618882,6.698477205678361,23.75355077809441,41.24983310115508,939.9966161207522
16.78125,0,100,0.03125,0.03125,0.3,5,1000,4.762883699681754,6.714146337833699,23.81441849840877,41.39829279351817,939.7872887080747
16.8125,0,100,0.03125,0.03125,0.3,5,1000,4.775079091170204,6.729835109008405,23.87539545585102,41.547132909133225,939.5774716350174
16.84375,0,100,0.03125,0.03125,0.3,5,1000,4.787296316281693,6.7455434478468845,23.936481581408465,41.696354130732296,939.367164287861
16.875,0,100,0.03125,0.03125,0.3,5,1000,4.799535360853975,6.761271282378972,23.997676804269876,41.8459571406161,939.1563660551158
16.90625,0,100,0.03125,0.03125,0.3,5,1000,4.811796210363506,6.7770185400185055,24.058981051817533,41.995942620642786,938.9450763275414
16.9375,0,100,0.03125,0.03125,0.3,5,1000,4.8240788499238505,6.792785147561909,24.120394249619252,42.14631125221665,938.7332944981658
16.96875,0,100,0.03125,0.03125,0.3,5,1000,4.8363832642840885,6.808571031186783,24.18191632142044,42.29706371627677,938.5210199623045
17.0,0,100,0.03125,0.03125,0.3,5,1000,4.84870943782723,6.824376116450523,24.24354718913615,42.44820069328564,938.30825211758
17.03125,0,100,0.03125,0.03125,0.3,5,1000,4.861057354568626,6.840200328288928,24.30528677284313,42.59972286321774,938.0949903639408
17.0625,0,100,0.03125,0.03125,0.3,5,1000,4.873426998154377,6.856043591014843,24.367134990771888,42.75163090554801,937.8812341036818
17.09375,0,100,0.03125,0.03125,0.3,5,1000,4.885818351859756,6.8719058283168035,24.429091759298778,42.90392549924034,937.6669827414626
17.125,0,100,0.03125,0.03125,0.3,5,1000,4.898231398587613,6.887786963257693,24.491156992938063,43.05660732273596,937.4522356843277
17.15625,0,100,0.03125,0.03125,0.3,5,1000,4.910666120866801,6.903686918273416,24.553330604334004,43.20967705394182,937.2369923417259
17.1875,0,100,0.03125,0.03125,0.3,5,1000,4.923122500850592,6.919605615171588,24.61561250425296,43.363135370218906,937.0212521255298
17.21875,0,100,0.03125,0.03125,0.3,5,1000,4.9356005203150985,6.935542975130232,24.678002601575493,43.51698294837049,936.8050144500558
17.25,0,100,0.03125,0.03125,0.3,5,1000,4.9481001606576935,6.9514989186964975,24.740500803288466,43.67122046463034,936.5882787320829
